ID,dmitry_rgf3,dmitry_rgf5,dmitry_rgf6,dmitry_adaboost_classifier,dmitry_xgboost
120783,33444.775,34689.75,26944.3,58178.575,38304.3
120784,73582.625,88174.65,71016.3,69385.325,59253.35
120787,110730.4,109300.65,112655.2,109587.65,100587.35
120788,74057.3,58286.3,67728.1,55867.45,71354.55
120790,100438.375,100265.35,101556.05,111362.75,101845.1
120791,110944.75,117926.8,108241.15,97582.1,104291.8
120796,59801.725,55554.9,56430.575,49037.1,72251.05
120799,4459.05,5583.775,11693.425,28263.525,7825.85
120802,23880.4,20157.575,24820.4,35678.675,10853.05
120805,101562.35,99366.4,104234.4,113691.55,101500.35
120806,109582.9,107203.875,106261.525,84518.55,100060.65
120807,83500.025,80701.6,76640.1,113144.225,80853.85
120810,81065.55,83220.7,83021.05,53636.6,82296.4
120811,151403.775,151595.15,150801.625,149911.75,150709.1
120812,110313.95,109320.35,95394.15,117320.625,107373.0
120815,23347.95,25279.325,31697.7,18504.0,11873.9
120817,128924.55,129789.9,130211.25,131979.85,130120.55
120820,102049.125,113790.525,104550.7,89488.95,105691.075
120821,99236.35,99757.325,95308.9,84470.75,93808.45
120824,30247.225,33617.0,23724.475,20088.8,18008.75
120833,2702.725,3559.525,3850.975,28226.225,2962.3
120841,104478.375,99223.45,93030.8,101393.35,96089.2
120843,16189.4,16658.05,14342.65,8001.6,1433.1
120844,13567.2,14141.025,5632.45,34364.225,6225.85
120846,79013.5,82950.95,78808.3,88385.95,98869.8
120849,147267.8,146654.05,147776.425,144343.275,146029.0
120850,149450.525,150277.25,150123.15,150443.125,149685.2
120853,137513.85,138047.95,137603.7,135138.75,148594.75
120854,134725.8,135332.95,135996.85,129727.025,136040.75
120857,127045.35,127527.05,128978.25,95281.875,121669.95
120860,32654.15,31170.0,36620.7,52452.475,42407.95
120862,105195.025,101497.15,107203.65,109026.875,102997.55
120863,50228.65,39659.975,49811.1,36767.0,21539.95
120866,126786.9,124832.95,127092.3,124906.325,119978.1
120867,105657.65,104642.175,100194.275,110830.45,106736.15
120868,10472.625,9802.95,18305.725,22929.2,11037.8
120869,36961.4,37624.25,52818.475,56706.5,71694.4
120871,99407.175,88041.75,94730.95,103181.275,96299.25
120872,92218.75,85100.05,86326.8,97310.7,103962.0
120874,137921.5,138212.0,136195.2,142602.0,137587.0
120875,98632.725,95800.575,92488.625,81931.025,87735.875
120876,11493.475,6187.2,14561.8,49711.85,28076.65
120877,91030.05,91114.625,86598.7,84990.125,94816.0
120882,127449.25,127401.1,126796.35,119558.55,124558.0
120883,89234.95,86189.925,94622.325,85851.375,90445.05
120884,69421.325,61498.9,57651.1,64649.425,68171.45
120885,114425.375,113247.65,117792.4,116060.825,108686.2
120888,54956.925,44971.575,50762.45,54656.325,59336.95
120889,83814.7,86538.55,82256.15,102642.1,99778.75
120890,4171.35,6279.15,6120.65,27808.3,6136.2
120891,98567.475,98761.6,101173.25,104620.175,100394.8
120894,71338.425,64870.85,80004.85,62239.825,69113.25
120895,118155.75,119150.8,118990.3,118272.325,117003.0
120896,87454.45,88209.7,88832.95,76374.85,72614.7
120897,106179.025,105216.9,113986.4,115760.75,104777.1
120898,10853.3,17054.425,9740.1,4230.875,18098.05
120899,64462.925,64535.075,52252.0,50825.5,43352.95
120900,70388.1,64294.15,73736.85,91737.25,73305.15
120901,97762.825,90639.975,98257.3,111060.3,100860.35
120903,36883.125,28018.35,48952.2,36009.325,16642.9
120906,141196.425,144285.1,142620.275,147840.95,141428.75
120907,10517.45,8291.25,12399.875,33562.075,10723.25
120909,141305.85,140355.275,141750.275,137947.825,147427.5
120911,123696.35,120723.6,122401.55,123807.025,112625.3
120912,36482.925,42092.6,38296.825,29689.0,38361.65
120913,97936.325,103995.6,94033.2,105202.0,84945.0
120916,98054.275,94477.575,93759.45,81693.25,88420.9
120917,21056.175,17763.625,14673.175,22237.875,9559.1
120918,47014.825,40794.775,39173.45,62599.65,43556.175
120919,57198.85,46885.15,36527.55,48915.45,49352.9
120921,45074.7,46658.65,43632.025,21721.55,28099.75
120923,108193.75,104885.55,111037.15,106528.425,96955.65
120925,151651.975,151767.35,151717.2,151399.375,151124.45
120932,146704.95,148676.875,146703.975,143609.975,145900.8
120936,38266.0,26962.8,36461.225,21662.575,16081.8
120938,34866.425,50023.6,37338.3,38899.9,46441.95
120939,62868.65,65173.6,69820.15,75912.1,59001.05
120941,19784.975,15147.875,22604.025,778.825,3891.2
120943,48274.9,40959.925,51220.45,58590.225,50021.1
120944,32250.2,23623.05,29270.7,62024.9,58247.95
120947,70656.2,63764.85,73950.95,25083.75,34847.1
120951,26563.25,20606.775,22881.5,47231.5,40279.2
120952,45656.15,38473.925,37524.95,19957.925,15606.6
120955,17376.9,24950.575,17713.05,16036.725,29995.2
120959,133011.25,132446.9,133666.65,130455.85,131169.1
120960,68076.9,62297.075,65844.35,62998.125,47298.1
120962,4097.525,3439.975,6055.275,14170.825,12842.15
120963,127808.1,129172.7,127324.65,130436.65,128944.35
120964,116208.1,114813.05,116806.4,115822.075,119256.05
120966,23997.4,25674.6,11270.4,57640.825,35762.3
120967,105670.025,104245.375,105535.325,110843.45,104623.4
120968,73282.5,70502.025,72769.4,96582.85,57186.6
120970,107044.05,106663.2,111213.55,113582.05,106705.9
120972,13498.825,10736.1,13877.7,33060.35,12393.85
120973,63839.95,56469.05,66178.6,78046.6,67685.85
120974,31644.925,29451.05,39571.75,1029.05,14699.15
120976,147719.225,148743.05,148036.7,149280.575,146471.35
120978,53582.85,48423.125,46014.5,68628.0,52258.9
120981,122236.0,120383.15,123585.75,115134.5,122029.7
120982,94524.325,101796.3,93658.3,105347.4,74538.5
120983,129604.9,129984.6,129743.05,134123.4,137526.8
120987,59350.9,56313.4,67008.3,38253.875,35120.5
120988,37824.4,30825.95,51195.575,40434.75,42463.55
120990,38780.6,38187.8,37540.85,88923.5,48198.8
120991,40004.575,32430.55,45759.675,37905.6,33959.55
120992,33157.2,29772.575,32137.825,38280.6,40961.2
120995,121032.4,125026.95,120245.95,87884.175,129113.35
121000,3987.9,2850.55,7205.375,30632.35,4620.95
121001,97561.15,95980.6,95000.75,83409.8,91612.1
121002,46591.475,41984.3,46955.25,67149.45,59447.45
121003,32585.2,29560.45,22402.325,50410.4,70043.25
121007,5717.6,6278.05,5463.475,8656.225,278.175
121008,90837.025,103532.675,93238.175,117835.525,102641.4
121009,89045.25,98892.1,85510.05,100972.45,75724.8
121010,74494.25,76598.75,75275.0,99084.1,83274.4
121011,60054.525,48347.675,51894.975,59686.65,54477.05
121013,121153.6,129568.0,124780.0,130526.35,124219.6
121015,87805.0,96544.35,88365.1,99127.0,98899.65
121019,14123.7,18214.375,11732.875,7103.025,834.6
121022,26220.8,20629.875,39545.65,31436.925,7505.75
121026,32884.05,33111.85,35470.25,7793.425,17113.25
121027,14274.475,12011.625,8144.1,32687.025,5509.1
121030,133645.35,136353.6,133805.65,126914.625,134721.35
121033,104097.275,98564.8,99973.025,101372.25,102533.1
121034,6968.1,5631.9,13905.975,23992.75,7697.45
121037,40849.925,27546.35,28195.1,65850.325,61284.1
121040,117704.45,111477.4,118305.4,105925.65,91035.2
121042,53130.45,47734.2,44952.5,26603.325,49754.95
121043,145663.375,144213.55,146133.1,140452.3,146306.3
121044,86491.35,87214.65,84141.1,104694.75,72803.5
121048,2332.675,2457.025,2880.575,6293.6,1588.0
121049,15401.4,14546.875,22773.3,36316.35,12397.65
121050,85307.4,86026.45,83390.75,66754.35,46252.15
121051,74115.25,70677.45,85976.35,84945.5,72247.0
121054,32691.35,28711.825,20127.75,34871.25,15849.6
121055,128465.65,123940.2,127923.45,128546.025,127084.6
121060,95788.825,89214.75,98917.075,93847.175,85585.05
121062,13695.9,8068.6,22291.075,26127.425,25097.35
121065,81862.225,76092.3,85366.9,85746.325,83188.75
121069,89341.075,93097.625,90620.4,61378.55,91053.3
121070,75619.1,78834.65,80683.0,93640.85,82483.15
121073,126154.55,125303.4,125750.15,127364.1,121121.1
121075,139272.6,140045.1,140206.9,139679.9,138898.425
121076,31856.65,28505.2,28648.775,35597.775,15376.45
121077,65656.125,65549.7,64482.125,85492.2,61402.25
121078,50228.45,33713.05,55302.5,40189.85,49986.5
121081,80066.65,71621.9,88476.575,87512.325,92041.2
121082,107503.675,107703.1,104923.175,105521.05,91550.5
121083,97679.55,98707.05,100089.0,104246.9,88314.375
121084,48218.6,36501.175,35341.5,33956.225,58452.25
121086,98828.65,98346.3,100079.95,104719.75,102767.4
121087,13592.075,14456.325,11029.775,1425.175,3076.6
121088,118845.375,118568.625,120446.25,118259.5,113960.7
121089,7241.975,5305.275,15010.85,23945.325,7114.55
121090,58692.85,57289.925,70084.4,67015.075,77176.6
121093,30503.25,22939.825,42231.275,30840.025,11910.7
121096,68146.85,62363.7,67405.95,66344.075,33169.7
121098,48048.25,47653.6,53051.55,59390.4,70534.1
121099,51598.1,49172.2,59723.15,75665.525,61459.35
121100,89945.65,80697.1,86877.15,105989.25,69984.6
121103,76422.25,84845.55,79076.75,89583.05,64351.3
121104,142801.85,142853.0,143059.2,138254.475,141548.95
121107,40852.85,34690.125,43519.975,22984.975,24536.85
121109,11136.675,7882.675,12866.125,51865.475,39327.55
121111,80303.1,84811.725,67658.65,86993.775,89619.4
121117,38098.4,36107.775,44846.75,36589.25,43658.85
121119,59865.9,71710.3,55649.7,70818.825,54841.7
121121,45963.725,46540.65,44034.325,38060.025,18812.45
121122,133847.15,133154.25,133209.6,126993.775,128642.4
121124,101536.675,105401.025,98244.575,84015.65,94944.05
121125,23474.9,42385.45,40845.75,25225.65,19605.85
121126,11273.925,27204.025,10633.7,224.175,33211.45
121128,4575.275,5981.125,10219.9,8638.425,744.7
121129,43327.925,29950.25,47963.4,56671.65,56845.1
121130,52107.225,45156.45,47540.775,79558.675,64074.05
121131,93123.2,90222.4,88408.225,109452.35,105083.65
121133,3805.075,4472.35,9019.125,28578.425,6126.7
121137,151476.85,151708.7,151458.25,150311.25,151227.9
121140,142810.85,142306.175,143271.05,142501.65,139484.25
121141,147756.975,148470.6,147703.85,141977.65,145792.8
121142,133306.55,133387.35,133018.65,130936.2,132050.05
121144,138164.3,137951.55,137575.125,135189.55,136525.7
121146,58860.9,59543.75,56731.85,74380.45,52905.45
121147,116736.05,119593.15,116863.1,114717.7,114448.55
121153,59878.8,50402.125,61317.75,77208.35,61781.25
121154,17979.85,19179.875,13288.25,7553.75,714.85
121159,88673.9,76675.2,86634.65,94562.225,83568.3
121160,2540.3,2928.35,2880.575,9786.0,3808.35
121161,74014.6,75605.0,76562.15,90397.3,89147.9
121167,115489.95,112740.25,109285.4,111939.425,109293.7
121170,99894.75,94453.725,99496.325,87503.075,91919.5
121171,108450.175,107675.6,106466.45,96788.975,99692.8
121172,107045.35,104129.6,98519.55,98007.875,95509.35
121173,95085.15,94183.35,97646.2,34181.6,81698.7
121174,123303.6,123288.7,124904.75,118273.225,117271.35
121179,71713.2,57026.9,73749.3,70632.45,72878.75
121180,139332.05,138421.65,139439.2,135877.775,140749.05
121181,66659.725,54057.15,66348.675,64328.475,74145.8
121182,77304.6,65050.2,78445.15,61618.05,64814.45
121183,37828.225,40810.8,42272.625,9224.9,12265.75
121184,54230.375,48272.7,46217.25,46950.45,56739.7
121185,91824.825,91404.375,100881.3,107749.1,99315.35
121186,56426.25,53544.35,55533.5,61321.5,56840.4
121188,111361.825,110395.85,114701.5,122931.175,110363.3
121190,116833.2,114385.975,116669.325,113230.325,108048.15
121192,141358.5,143393.375,143096.85,137213.575,141018.0
121194,121338.65,117323.6,122496.2,121221.65,115477.1
121195,35235.9,25585.8,30519.875,15947.15,12558.95
121198,29980.825,21389.325,43422.625,32215.75,9499.7
121203,32178.125,27016.6,46012.2,36702.725,18443.05
121205,71310.15,66477.3,66625.375,61112.925,79640.1
121206,142034.3,143964.9,142072.025,138705.475,141457.55
121207,44257.75,36958.2,54720.65,30025.275,49521.5
121209,115955.675,114471.85,115106.35,109151.275,111600.0
121212,124205.05,125083.7,124865.45,114359.3,119548.6
121215,10961.825,26886.5,13473.875,35754.6,13110.65
121216,136162.2,137210.6,135037.375,134366.875,134012.1
121218,74016.425,69160.3,72216.2,81563.825,80688.6
121219,92889.125,93251.4,96628.75,60887.7,91523.4
121223,127915.95,130266.25,129493.35,104123.85,107740.5
121224,141383.275,142288.0,141773.125,148006.0,140419.75
121227,41421.875,36772.925,38794.075,55683.725,54158.25
121228,17202.325,14388.8,14976.8,11638.45,18112.9
121234,149023.15,149461.05,148097.0,144126.75,148448.75
121236,5082.825,6032.4,6228.275,32085.7,9298.85
121237,26478.2,21024.85,19488.325,33330.8,7277.8
121238,11499.875,6632.375,22781.575,13056.625,1329.2
121239,71969.65,60632.4,66806.15,78305.625,68766.6
121240,25899.575,32663.35,25613.5,1313.025,6414.55
121241,144464.05,146710.975,146038.1,144667.2,143304.05
121247,45058.55,41533.025,36955.925,59492.45,42541.75
121248,7649.15,6733.4,13180.95,33073.725,4416.45
121249,149385.25,149743.5,146821.6,147406.825,148738.5
121251,91714.05,93713.6,91758.45,55496.5,58784.6
121252,4281.225,5202.15,4185.9,27905.0,4320.8
121258,59629.55,47428.5,71584.85,86297.7,69715.1
121259,8954.15,7028.65,17523.075,11320.4,641.725
121261,124131.6,122552.4,122597.625,113874.2,119025.45
121263,6315.2,9745.45,5685.6,39659.5,27938.45
121264,77033.7,73635.1,84246.15,82126.9,71964.6
121265,14748.15,12116.925,18847.75,30264.45,4067.05
121266,137970.95,140819.325,138374.375,145892.325,139694.975
121269,63203.475,59745.25,75964.1,81638.0,59038.05
121273,80831.8,77404.55,86956.0,44924.05,51078.6
121274,122943.225,121126.35,122825.25,124226.625,122464.25
121279,15768.125,11335.85,15401.675,49184.65,46346.45
121281,58475.75,66786.5,48900.275,78694.525,73181.5
121282,27778.0,25154.625,35305.075,32869.7,8417.15
121283,62119.7,64788.1,65570.45,58628.5,38738.05
121284,27809.4,35617.725,27874.675,49233.1,45292.45
121285,55973.85,53237.5,56897.5,51837.6,43188.05
121287,17780.775,15010.95,26347.175,17624.6,5340.45
121289,115657.35,114259.3,113124.65,125117.05,114604.55
121293,146382.725,146155.85,145467.25,148778.65,144477.4
121295,9634.025,8863.55,16682.475,15665.975,22468.25
121296,2485.325,4684.5,2880.575,9841.95,494.9
121299,88909.325,89424.95,99944.2,74898.75,88946.75
121302,8338.05,7395.925,10381.375,28483.95,29702.2
121303,12671.7,13355.475,11258.45,45678.15,35518.15
121304,86110.35,81105.05,80835.35,63961.05,52158.75
121308,17351.5,12616.075,36393.275,34585.225,17704.55
121309,104302.85,104353.9,108026.75,84697.225,99623.95
121310,43508.075,48968.775,46560.95,33739.65,40207.7
121313,71021.575,67494.375,77928.075,76686.275,81781.25
121314,8289.825,6970.45,5242.925,27707.85,8210.0
121316,24817.5,35959.7,15060.95,43623.35,24679.7
121319,76670.6,70917.6,74967.9,46476.3,56964.0
121320,28199.225,22355.05,29817.425,31394.9,11638.6
121322,109395.65,108167.7,112350.6,103208.75,109005.1
121324,62155.45,68440.2,58126.325,89036.05,72200.95
121326,137974.0,137975.25,138582.25,137725.45,147058.5
121327,19229.5,29925.75,38045.6,2179.15,22264.55
121329,40113.525,29257.25,28646.025,34875.075,14512.1
121331,135746.45,136510.15,135388.15,136025.95,134228.8
121332,127413.85,124846.95,127378.75,129152.625,125838.45
121334,76966.55,61181.6,86366.5,93302.125,78615.1
121337,136363.2,135368.5,136803.65,135560.925,132879.2
121339,58300.55,52733.25,60346.4,53626.65,45489.85
121342,60478.375,57262.85,55471.725,96312.9,62987.45
121343,53619.65,43116.05,39474.6,18309.7,37409.15
121344,32096.325,27566.1,32554.825,34644.575,9572.875
121345,91514.35,83060.05,89490.75,88754.05,89697.8
121347,21894.05,20426.95,17170.1,25820.375,21761.75
121348,122107.0,120988.9,120960.75,126330.15,127499.35
121350,83635.65,85396.35,83595.5,99127.25,78608.8
121351,68697.025,76139.5,58758.95,83984.625,61157.3
121355,55165.675,61385.075,59471.1,75564.25,54468.85
121356,72337.05,66554.65,61551.2,36890.35,36455.1
121362,60083.8,54413.1,54921.6,90620.4,56797.6
121363,139452.05,139596.525,140627.225,140622.075,138137.3
121364,142547.625,145016.325,142507.25,143945.8,142309.95
121365,128452.85,128552.75,129961.1,129006.625,124960.05
121367,97380.1,100389.325,93525.65,83594.175,89693.3
121369,58073.65,41411.15,48425.7,21973.75,49352.7
121370,5137.725,6037.425,10204.25,27955.7,9245.075
121371,144687.575,145064.325,144295.675,145718.35,143649.6
121376,144130.4,146099.65,143233.35,140426.275,149649.85
121378,127370.45,127741.45,128088.1,129650.55,125852.25
121384,110294.8,106542.9,107536.0,103028.275,107137.5
121386,10927.875,13851.2,24417.0,13365.4,5403.0
121387,72947.65,66818.1,65566.8,99257.925,73307.05
121388,137625.225,139080.675,137236.325,138852.275,136129.55
121389,39418.15,37143.3,34720.775,36759.375,37542.25
121390,94085.95,89094.1,94238.35,96921.4,107339.8
121392,47233.7,50755.4,60197.75,47005.725,44671.7
121394,141978.9,143415.3,142109.3,134677.3,141102.9
121395,68869.525,61561.75,72793.725,43955.0,52455.9
121397,122121.25,119997.05,121954.15,118120.75,118343.85
121398,40446.775,35572.425,43443.175,50774.275,37037.15
121402,90051.1,97365.4,91501.2,95436.3,89029.95
121403,119899.9,122954.35,123567.85,119011.6,117285.6
121404,82208.5,75034.55,84003.2,83652.35,73895.425
121410,142442.6,141673.85,143310.95,138778.425,140579.35
121411,31162.975,32276.15,34016.675,13993.825,21449.6
121412,60036.325,51595.75,72400.475,70666.525,77148.8
121417,103344.3,104046.5,104908.5,96811.9,97076.75
121418,146599.975,147107.25,147156.375,149279.175,145816.3
121419,7045.875,17173.1,8149.8,59673.25,35681.55
121421,139960.725,140427.0,139431.975,137429.7,138957.75
121422,108953.05,111530.85,114662.45,108055.075,104827.1
121423,145808.3,145353.225,146925.3,140303.7,142885.0
121426,22147.075,17269.0,20042.625,12531.85,2802.8
121430,64738.6,55508.9,61669.0,49348.4,48863.8
121431,52442.075,42732.95,54990.075,45231.75,43468.25
121433,101850.3,108162.9,98878.25,72415.9,112107.5
121436,26633.025,22251.4,20669.025,673.725,3154.65
121437,7298.275,7697.725,4310.175,11481.725,6932.3
121440,101108.0,108042.15,106468.55,112718.4,102429.1
121444,13709.4,22955.475,20703.025,14791.125,5908.75
121445,33790.1,27343.55,27174.775,19828.35,32056.05
121448,81346.2,74708.65,76127.35,80359.8,74400.85
121449,17016.025,24360.875,11819.35,8558.775,40022.55
121453,6785.725,9531.225,4418.575,8137.275,654.6
121454,42135.45,37357.025,28376.4,29514.275,43699.25
121456,51119.55,51280.35,66328.7,69578.65,67172.5
121457,135080.5,134302.7,134159.0,136809.95,142024.1
121459,109945.35,106448.225,109696.275,116124.825,110457.9
121461,37505.05,30205.15,25513.15,34822.825,14229.4
121462,92855.1,92536.05,88377.95,85304.35,68885.55
121463,64503.9,67111.85,66003.7,42078.2,46586.25
121465,133985.3,133730.05,134458.45,137113.325,133938.85
121466,96827.95,94523.55,95775.75,102591.0,88529.25
121469,71580.95,70363.65,64927.65,71789.95,54608.95
121470,6829.75,4035.475,18113.3,10436.325,521.45
121471,17678.075,16494.075,17413.45,19454.1,5422.8
121472,82953.7,69041.95,77570.825,49720.25,64502.95
121475,3553.025,5843.05,6910.125,20650.25,2329.4
121477,96120.275,90783.6,86251.3,68816.525,76149.1
121480,77534.6,77665.0,76929.75,29912.725,56773.55
121482,104919.3,105221.95,107675.7,101237.85,98580.3
121483,65523.2,66140.45,56241.75,76895.1,56405.05
121488,56610.8,56393.35,60532.6,23186.1,29780.5
121491,97971.55,95263.75,91953.15,81841.675,89164.975
121494,16039.725,22903.3,17097.6,17369.1,7058.4
121495,46039.75,57510.4,42509.225,94389.4,69733.45
121496,111123.6,111325.5,109054.6,5088.95,72087.0
121499,80182.425,71911.3,86244.95,108809.75,88303.15
121502,119082.9,120504.85,119299.0,16973.65,94128.3
121503,97575.1,94281.875,94505.425,81386.325,87465.7
121506,96102.6,88559.55,96065.7,52270.0,73293.85
121507,15385.975,17312.3,19858.45,6764.475,545.55
121508,58709.9,58451.3,65442.65,53203.625,53861.625
121509,139503.25,140154.8,139302.85,136356.6,137965.9
121510,115521.0,114646.95,115965.5,107276.35,109438.7
121514,16765.575,11827.925,28785.175,42047.425,21246.5
121516,40709.025,15500.175,28681.4,15242.85,47929.65
121518,89977.4,86375.0,89599.55,98504.275,85393.85
121521,62106.25,71833.575,42633.85,64037.45,69545.0
121522,2332.675,2629.85,3178.75,7800.15,9041.15
121526,80043.9,71644.2,74766.75,60493.0,70339.95
121527,61174.825,48028.1,72183.125,53821.6,49009.35
121529,5716.475,6302.775,15243.975,27978.625,9613.375
121531,149883.5,151013.95,150088.75,149370.2,149878.15
121533,112393.55,110259.45,112991.8,82108.475,63295.0
121534,83443.775,96259.6,79701.65,71424.8,65570.65
121539,13210.725,13362.825,24072.925,23839.125,12809.4
121542,148996.1,149522.85,149097.0,151464.5,151214.65
121543,116780.4,118315.3,119787.35,119008.625,118426.1
121545,72845.75,69825.2,68772.15,61765.5,54935.35
121546,119723.25,120289.9,120675.75,117763.9,112632.55
121550,136388.65,138949.55,137069.45,140289.275,136550.1
121553,102322.45,99382.65,99056.45,207.35,35865.75
121554,17328.45,27231.9,19900.15,86365.675,65689.6
121556,56521.675,53592.225,56881.15,85659.775,53340.8
121557,106618.05,108237.35,106451.75,100887.25,119949.4
121558,47571.65,30936.125,32156.5,23673.0,49751.5
121560,126980.275,127285.3,124219.775,131390.0,127809.25
121561,122179.3,128346.45,121563.2,125141.65,120912.6
121562,63833.15,57994.05,50675.525,72057.7,69592.2
121566,126141.9,125902.9,125774.15,127533.0,120429.6
121567,73929.45,59506.05,71387.2,85162.8,79253.65
121572,49786.75,50125.1,56608.35,32728.125,37252.6
121574,97307.15,100393.05,97962.95,102813.9,92269.85
121575,31911.825,22303.425,31860.625,9815.25,38875.0
121578,12580.85,24859.275,23300.7,30035.125,22562.1
121581,125128.375,124203.05,122153.4,124004.225,119386.45
121583,54843.25,45137.5,51440.2,69852.025,50014.05
121584,52202.0,37960.0,59732.55,16941.55,35021.0
121585,144853.5,146103.5,144333.3,140268.35,149990.1
121586,97116.3,94897.1,95431.425,81488.65,87943.15
121589,121160.15,121777.05,122082.3,106446.9,110548.5
121592,64673.75,70918.8,68698.25,87633.325,57979.65
121593,90150.75,88412.5,90233.025,105951.8,89688.9
121596,52473.1,51344.75,40207.7,30924.925,29695.025
121598,92551.9,85948.7,94198.65,70545.5,88140.0
121599,76320.8,79951.6,70488.85,80562.275,65590.95
121601,65498.225,59574.75,64871.625,74984.175,59471.95
121603,42905.15,39552.175,38499.0,59180.0,41215.925
121605,108563.8,106817.7,109641.5,124848.2,90170.05
121609,27813.875,23470.75,36616.5,51345.9,42041.75
121611,43568.175,41521.2,39777.85,66592.05,62192.2
121614,64259.85,62958.4,59556.05,75050.2,82369.0
121617,132336.95,134266.2,131605.9,115964.625,139437.2
121623,99527.625,102814.1,94265.05,107380.55,97793.05
121625,39885.2,47863.25,41515.15,61970.8,58638.2
121631,9751.675,10611.925,11396.225,32813.15,10462.9
121632,66185.4,68784.75,60958.0,49370.25,50242.5
121634,7939.275,9584.175,18937.4,35953.2,18123.75
121635,141372.275,144863.25,142677.65,147615.6,142774.85
121637,44867.775,41801.9,42191.725,58191.75,41497.95
121640,69500.25,67835.8,70574.75,43216.425,31086.05
121642,23094.7,28844.125,28817.775,19152.375,12699.8
121644,13787.25,21108.75,24686.45,9232.55,3960.35
121645,28591.425,28299.025,33359.15,18242.95,26277.1
121647,21367.35,15589.05,8102.0,19013.425,11057.5
121648,31263.675,39900.25,19226.5,15322.6,15259.65
121651,143132.875,143762.7,142419.45,143698.05,141521.25
121652,43098.525,47701.4,52574.6,85226.6,64198.8
121654,97215.9,92556.6,98367.725,103671.275,102296.85
121656,75618.35,97999.7,70749.0,91220.0,86099.7
121658,42862.5,44474.125,34463.15,16146.0,24883.95
121661,128519.2,130119.375,129637.95,132796.55,129793.4
121663,138540.2,139503.125,138866.7,132485.7,147937.35
121666,131122.825,132682.3,130086.0,133130.5,131997.4
121667,4713.475,4865.225,4328.9,23847.025,4881.0
121668,75243.5,76497.15,70290.4,66754.825,55960.4
121669,144065.5,143476.85,144904.6,145629.5,144438.8
121670,139196.65,141545.6,139864.0,146819.125,139537.25
121672,115454.725,115595.65,118296.65,105616.475,117172.4
121674,46830.4,53845.15,62510.125,12482.35,25615.55
121675,102497.9,115348.85,104606.1,103881.175,107741.55
121680,138969.7,144333.5,137522.15,148584.2,116578.95
121681,17595.05,12604.325,9703.55,21302.225,8508.9
121682,142312.25,144580.3,142030.3,141628.375,142062.75
121685,50653.35,43743.0,63995.25,39570.175,21573.4
121686,104157.05,99857.35,107501.3,109511.9,100484.9
121688,136582.9,139527.75,136696.85,142255.475,135930.65
121691,149569.75,149084.575,149304.05,143509.55,150363.25
121694,57587.825,49131.05,52871.4,49297.55,51533.6
121695,26808.15,19891.0,30747.8,38583.125,22667.9
121697,32205.125,25589.925,39468.325,59779.25,50788.6
121699,144282.5,146595.075,145306.8,150096.75,145823.45
121700,21011.675,28305.425,24950.575,18456.1,21493.75
121703,133659.75,132084.05,132884.65,123774.05,132196.95
121704,124995.85,124342.825,124334.6,131425.75,124595.5
121706,21269.425,20172.6,19124.525,14050.825,15281.15
121708,60247.25,53684.725,70068.35,13241.0,49600.75
121709,60701.9,58000.55,56327.85,86486.275,63011.65
121712,52133.925,51466.275,56411.525,66809.425,49428.4
121714,127960.9,133106.25,129315.85,128470.9,97692.25
121715,11243.375,11708.9,22960.55,12711.75,2021.7
121716,27686.35,25560.3,22703.275,688.625,3474.75
121717,52422.0,47205.8,49091.575,66280.975,50008.25
121719,93042.525,96610.6,94366.95,81702.675,85450.325
121726,59950.475,68602.25,64317.325,65430.55,59664.2
121727,51000.425,48843.075,52486.55,60081.625,48977.8
121728,46922.325,39580.025,48013.6,55869.95,47118.75
121730,69390.35,77982.65,59971.05,51249.8,48077.15
121732,141454.575,142495.675,141817.475,147960.8,140571.0
121735,32221.675,30805.35,27141.35,1222.45,17959.7
121736,144535.35,147084.75,144484.9,140818.325,147516.7
121737,88841.925,96188.675,92680.175,80673.325,84439.925
121740,74911.65,65363.65,77812.65,92631.05,82994.9
121741,97761.525,97324.125,99894.525,98319.65,99622.5
121742,20929.075,11270.875,27995.275,29491.05,7561.3
121744,76865.975,70611.2,81142.95,78386.525,82883.55
121745,29635.6,31523.4,21582.325,16502.075,26924.35
121746,107023.2,109463.0,105003.2,111077.95,108204.05
121752,124263.0,125917.1,126420.3,139326.6,127859.4
121753,15100.725,11236.625,7720.55,7918.35,1076.55
121754,11722.45,19896.125,16001.05,36859.7,21389.85
121755,45561.175,39469.425,42488.55,63104.6,43769.9
121756,90258.25,88259.95,91845.1,98713.0,100862.0
121758,3992.05,2945.2,4127.8,43147.575,43797.8
121759,145723.7,148584.825,145048.4,142325.675,149642.1
121761,106419.175,104469.0,104409.375,111499.275,104946.5
121762,97970.0,99096.55,102667.55,95813.325,81132.8
121763,62728.3,73786.15,69619.3,65839.85,56067.05
121764,12734.375,22474.775,9157.575,6320.075,27625.75
121767,14487.45,8456.45,8083.425,801.25,5780.7
121768,124719.95,127363.2,124056.85,121119.475,124136.45
121771,76735.4,70864.9,85040.75,102717.85,86071.9
121773,47331.3,41084.775,47057.2,50596.45,41202.725
121777,129103.25,130562.15,129037.45,131104.3,132003.2
121785,22608.725,15729.225,30178.175,32404.2,33014.85
121786,34874.125,29245.75,22338.5,17217.1,28508.05
121788,78790.75,95969.0,75330.9,75171.9,70057.75
121790,66043.6,65746.45,65502.4,40001.7,40108.3
